train_loss,epoch,step,val_loss
-0.3931019823535933,0,49,
-0.3451851061322819,0,99,
-0.5900465461541553,0,149,
-0.49893905961050233,0,199,
-0.47362004823741755,0,249,
,0,249,-0.32664544490525405
-0.6270196483222685,1,299,
-0.5026262837679738,1,349,
-0.637300435347222,1,399,
-0.5312120318869433,1,449,
-0.4830785566715021,1,499,
,1,499,-0.4095287064175026
-0.6355276195992836,2,549,
-0.5411108499362935,2,599,
-0.6905178521706032,2,649,
-0.5548886709987104,2,699,
-0.5541718411073604,2,749,
,2,749,-0.5245759160249317
-0.6615586673458949,3,799,
-0.5681291131919086,3,849,
-0.6736375287421703,3,899,
-0.5833843929666016,3,949,
-0.5578539872585639,3,999,
,3,999,1.6292235347198376
-0.6583240618424302,4,1049,
-0.6194110228301688,4,1099,
-0.7002081552809947,4,1149,
-0.6269841766176829,4,1199,
-0.5839113190803231,4,1249,
,4,1249,0.04347174470356423
-0.6945812069311921,5,1299,
-0.5511650162412156,5,1349,
-0.7284807225350174,5,1399,
-0.6491152047701934,5,1449,
-0.6269282808339978,5,1499,
,5,1499,0.5464219777695924
-0.7067747781245175,6,1549,
-0.5084147893213835,6,1599,
-0.7430186440293194,6,1649,
-0.6314355329112775,6,1699,
-0.657383145152918,6,1749,
,6,1749,-0.3187594933647314
-0.6694448224723537,7,1799,
-0.45665233771248603,7,1849,
-0.7518868490845239,7,1899,
-0.6374236594059011,7,1949,
-0.5923597078524465,7,1999,
,7,1999,-0.5763201423404121
-0.6759954389232514,8,2049,
-0.5737376657050861,8,2099,
-0.771138079842181,8,2149,
-0.6688707670933796,8,2199,
-0.5638549767735586,8,2249,
,8,2249,-0.5745554465741952
-0.6723692690887808,9,2299,
-0.6007381247453223,9,2349,
-0.7871261042937325,9,2399,
-0.7810885820750884,9,2449,
-0.8638577413460262,9,2499,
,9,2499,0.21957281253227767
-0.897771793590568,10,2549,
-0.8018785347737991,10,2599,
-1.0463891275044985,10,2649,
-0.9106586948682835,10,2699,
-0.9849849586746957,10,2749,
,10,2749,0.8759355542377248
-1.1034696850907486,11,2799,
-0.7652572961598616,11,2849,
-1.1132047041232769,11,2899,
-1.0477734785432777,11,2949,
-1.057622857195073,11,2999,
,11,2999,2.2672996473250735
-1.1396055987760687,12,3049,
-0.8822137767575466,12,3099,
-1.1002451794760209,12,3149,
-1.0701061133491367,12,3199,
-1.236352540724147,12,3249,
,12,3249,10.972045450822957
