train_loss,epoch,step,val_loss
0.0028276043853003863,0,49,
0.010950430292755886,0,99,
-0.0031310413244680646,0,149,
-0.0002946364615445951,0,199,
-0.00046961951066881724,0,249,
,0,249,0.00041400476059521196
0.00013675118232336914,1,299,
-0.0007200771497335445,1,349,
0.0017538480885090912,1,399,
0.0029082785986358495,1,449,
0.002020817930701302,1,499,
,1,499,8.60645724570297e-05
0.001414625559113869,2,549,
-0.0009446217556705605,2,599,
0.0009335178011831147,2,649,
0.00011257145948073699,2,699,
0.0005251543446500584,2,749,
,2,749,3.920360518259614e-05
-0.0003711997999804595,3,799,
-0.0007689860657063008,3,849,
0.0008152873918354508,3,899,
-1.4308383927907897e-05,3,949,
0.00034126987357963046,3,999,
,3,999,4.2527606858648424e-05
0.0025295682521964125,4,1049,
0.000785627326431726,4,1099,
-0.002480058666245455,4,1149,
0.0011250837292391402,4,1199,
0.0016975072915577094,4,1249,
,4,1249,0.00011660231683766043
0.0007398651796481914,5,1299,
0.0013458139566364657,5,1349,
0.0004170347028424892,5,1399,
0.0011452811620165093,5,1449,
-0.000522451260560608,5,1499,
,5,1499,1.4057258533224371e-05
0.0007612360586795042,6,1549,
0.0001370393459727559,6,1599,
-0.0001675203736155595,6,1649,
0.0003676271708847878,6,1699,
0.00020489429482450916,6,1749,
,6,1749,1.7562349496120787e-05
0.00192218374087183,7,1799,
-0.001772619750538329,7,1849,
-0.0025469092822758554,7,1899,
0.0021527548881601355,7,1949,
0.0001220782136504006,7,1999,
,7,1999,6.607168034276257e-05
-0.0006748887182159713,8,2049,
-0.0018761197814751718,8,2099,
-0.0002122319321022914,8,2149,
-0.001551652695874317,8,2199,
-0.0011298255782481448,8,2249,
,8,2249,3.559268060573828e-05
0.005080247244142022,9,2299,
0.001201142945998157,9,2349,
-0.0008078681375676133,9,2399,
-0.002210219545733416,9,2449,
0.0023918601044652377,9,2499,
,9,2499,0.00016215824878730345
0.0008770330614207289,10,2549,
0.0007103607305936066,10,2599,
-0.004750238562013731,10,2649,
-0.0016220324698479338,10,2699,
-0.0013343264040317493,10,2749,
,10,2749,0.00018173978759181253
